text,id
"['Quais os números Matrícula em distorção no ensino médio na cidade Pindoretama em 2011 ', 'Os números do Matrícula em distorção no ensino médio são: na cidade Pindoretama 318.0']",5094
"['Qual do valor do Matrícula em distorção no ensino fundamental  em 2011 no município Piquet Carneiro ', 'O valor do Matrícula em distorção no ensino fundamental: no município Piquet Carneiro 95.0 ']",5095
"['Número do Matrícula em distorção no ensino médio  em 2011 na cidade Piquet Carneiro ', 'Número do Matrícula em distorção no ensino médio na cidade Piquet Carneiro 95.0 ']",5096
"['Quantidade no Matrícula em distorção no ensino fundamental na cidade Pires Ferreira em 2011 ', 'A quantidade do  Matrícula em distorção no ensino fundamental: na cidade Pires Ferreira 118.0 ']",5097
"['Qual do nível do Matrícula em distorção no ensino médio em 2011 na cidade Pires Ferreira ', 'O nível do Matrícula em distorção no ensino médio na cidade Pires Ferreira é: 118.0 ']",5098
"['Qual do valor do Matrícula em distorção no ensino fundamental  em 2011 na unidade geográfica Poranga ', 'O valor do Matrícula em distorção no ensino fundamental: na unidade geográfica Poranga 119.0 ']",5099
"['Quantidade no Matrícula em distorção no ensino médio no município Poranga em 2011 ', 'A quantidade do  Matrícula em distorção no ensino médio: no município Poranga 119.0 ']",5100
"['Número do Matrícula em distorção no ensino fundamental  em 2011 no município Porteiras ', 'Número do Matrícula em distorção no ensino fundamental no município Porteiras 132.0 ']",5101
"['Quantidade no Matrícula em distorção no ensino médio na unidade geográfica Porteiras em 2011 ', 'A quantidade do  Matrícula em distorção no ensino médio: na unidade geográfica Porteiras 132.0 ']",5102
"['Qual do nível do Matrícula em distorção no ensino fundamental em 2011 na cidade Potengi ', 'O nível do Matrícula em distorção no ensino fundamental na cidade Potengi é: 53.0 ']",5103
"['Qual do valor do Matrícula em distorção no ensino médio  em 2011 no município Potengi ', 'O valor do Matrícula em distorção no ensino médio: no município Potengi 53.0 ']",5104
"['Qual do valor do Matrícula em distorção no ensino fundamental  em 2011 na unidade geográfica Potiretama ', 'O valor do Matrícula em distorção no ensino fundamental: na unidade geográfica Potiretama 96.0 ']",5105
"['Quantidade no Matrícula em distorção no ensino médio no município Potiretama em 2011 ', 'A quantidade do  Matrícula em distorção no ensino médio: no município Potiretama 96.0 ']",5106
"['Quantidade no Matrícula em distorção no ensino fundamental no município Quiterianópolis em 2011 ', 'A quantidade do  Matrícula em distorção no ensino fundamental: no município Quiterianópolis 156.0 ']",5107
"['Quantidade no Matrícula em distorção no ensino médio no município Quiterianópolis em 2011 ', 'A quantidade do  Matrícula em distorção no ensino médio: no município Quiterianópolis 156.0 ']",5108
"['Quais os números Matrícula em distorção no ensino fundamental na unidade geográfica Quixadá em 2011 ', 'Os números do Matrícula em distorção no ensino fundamental são: na unidade geográfica Quixadá 790.0']",5109
"['Qual do nível do Matrícula em distorção no ensino médio em 2011 na cidade Quixadá ', 'O nível do Matrícula em distorção no ensino médio na cidade Quixadá é: 790.0 ']",5110
"['Qual do nível do Matrícula em distorção no ensino fundamental em 2011 na unidade geográfica Quixelô ', 'O nível do Matrícula em distorção no ensino fundamental na unidade geográfica Quixelô é: 152.0 ']",5111
"['Qual do nível do Matrícula em distorção no ensino médio em 2011 na unidade geográfica Quixelô ', 'O nível do Matrícula em distorção no ensino médio na unidade geográfica Quixelô é: 152.0 ']",5112
"['Qual do valor do Matrícula em distorção no ensino fundamental  em 2011 na unidade geográfica Quixeramobim ', 'O valor do Matrícula em distorção no ensino fundamental: na unidade geográfica Quixeramobim 789.0 ']",5113
"['Número do Matrícula em distorção no ensino médio  em 2011 na unidade geográfica Quixeramobim ', 'Número do Matrícula em distorção no ensino médio na unidade geográfica Quixeramobim 789.0 ']",5114
"['Quais os números Matrícula em distorção no ensino fundamental na unidade geográfica Quixeré em 2011 ', 'Os números do Matrícula em distorção no ensino fundamental são: na unidade geográfica Quixeré 176.0']",5115
"['Qual o Matrícula em distorção no ensino médio na unidade geográfica Quixeré em 2011 ', 'O Matrícula em distorção no ensino médio na unidade geográfica Quixeré é 176.0 ']",5116
"['Qual do nível do Matrícula em distorção no ensino fundamental em 2011 no município Redenção ', 'O nível do Matrícula em distorção no ensino fundamental no município Redenção é: 308.0 ']",5117
"['Qual do valor do Matrícula em distorção no ensino médio  em 2011 na unidade geográfica Redenção ', 'O valor do Matrícula em distorção no ensino médio: na unidade geográfica Redenção 308.0 ']",5118
"['Número do Matrícula em distorção no ensino fundamental  em 2011 no município Reriutaba ', 'Número do Matrícula em distorção no ensino fundamental no município Reriutaba 212.0 ']",5119
"['Qual do valor do Matrícula em distorção no ensino médio  em 2011 na unidade geográfica Reriutaba ', 'O valor do Matrícula em distorção no ensino médio: na unidade geográfica Reriutaba 212.0 ']",5120
"['Número do Matrícula em distorção no ensino fundamental  em 2011 na unidade geográfica Russas ', 'Número do Matrícula em distorção no ensino fundamental na unidade geográfica Russas 678.0 ']",5121
"['Quantidade no Matrícula em distorção no ensino médio na cidade Russas em 2011 ', 'A quantidade do  Matrícula em distorção no ensino médio: na cidade Russas 678.0 ']",5122
"['Número do Matrícula em distorção no ensino fundamental  em 2011 no município Saboeiro ', 'Número do Matrícula em distorção no ensino fundamental no município Saboeiro 191.0 ']",5123
"['Qual do nível do Matrícula em distorção no ensino médio em 2011 na unidade geográfica Saboeiro ', 'O nível do Matrícula em distorção no ensino médio na unidade geográfica Saboeiro é: 191.0 ']",5124
"['Qual do valor do Matrícula em distorção no ensino fundamental  em 2011 na unidade geográfica Salitre ', 'O valor do Matrícula em distorção no ensino fundamental: na unidade geográfica Salitre 157.0 ']",5125
"['Quais os números Matrícula em distorção no ensino médio no município Salitre em 2011 ', 'Os números do Matrícula em distorção no ensino médio são: no município Salitre 157.0']",5126
"['Qual do valor do Matrícula em distorção no ensino fundamental  em 2011 no município Santa Quitéria ', 'O valor do Matrícula em distorção no ensino fundamental: no município Santa Quitéria 462.0 ']",5127
"['Quantidade no Matrícula em distorção no ensino médio no município Santa Quitéria em 2011 ', 'A quantidade do  Matrícula em distorção no ensino médio: no município Santa Quitéria 462.0 ']",5128
"['Qual do nível do Matrícula em distorção no ensino fundamental em 2011 na cidade Santana do Acaraú ', 'O nível do Matrícula em distorção no ensino fundamental na cidade Santana do Acaraú é: 349.0 ']",5129
"['Qual o Matrícula em distorção no ensino médio no município Santana do Acaraú em 2011 ', 'O Matrícula em distorção no ensino médio no município Santana do Acaraú é 349.0 ']",5130
"['Qual o Matrícula em distorção no ensino fundamental na unidade geográfica Santana do Cariri em 2011 ', 'O Matrícula em distorção no ensino fundamental na unidade geográfica Santana do Cariri é 206.0 ']",5131
"['Qual do nível do Matrícula em distorção no ensino médio em 2011 na cidade Santana do Cariri ', 'O nível do Matrícula em distorção no ensino médio na cidade Santana do Cariri é: 206.0 ']",5132
"['Quais os números Matrícula em distorção no ensino fundamental no município São Benedito em 2011 ', 'Os números do Matrícula em distorção no ensino fundamental são: no município São Benedito 623.0']",5133
"['Quantidade no Matrícula em distorção no ensino médio na cidade São Benedito em 2011 ', 'A quantidade do  Matrícula em distorção no ensino médio: na cidade São Benedito 623.0 ']",5134
"['Qual do nível do Matrícula em distorção no ensino fundamental em 2011 na cidade São Gonçalo do Amarante ', 'O nível do Matrícula em distorção no ensino fundamental na cidade São Gonçalo do Amarante é: 610.0 ']",5135
"['Qual o Matrícula em distorção no ensino médio no município São Gonçalo do Amarante em 2011 ', 'O Matrícula em distorção no ensino médio no município São Gonçalo do Amarante é 610.0 ']",5136
"['Qual do nível do Matrícula em distorção no ensino fundamental em 2011 na cidade São João do Jaguaribe ', 'O nível do Matrícula em distorção no ensino fundamental na cidade São João do Jaguaribe é: 78.0 ']",5137
"['Qual o Matrícula em distorção no ensino médio na unidade geográfica São João do Jaguaribe em 2011 ', 'O Matrícula em distorção no ensino médio na unidade geográfica São João do Jaguaribe é 78.0 ']",5138
"['Número do Matrícula em distorção no ensino fundamental  em 2011 no município São Luís do Curu ', 'Número do Matrícula em distorção no ensino fundamental no município São Luís do Curu 107.0 ']",5139
"['Qual do valor do Matrícula em distorção no ensino médio  em 2011 no município São Luís do Curu ', 'O valor do Matrícula em distorção no ensino médio: no município São Luís do Curu 107.0 ']",5140
"['Quais os números Matrícula em distorção no ensino fundamental no município Senador Pompeu em 2011 ', 'Os números do Matrícula em distorção no ensino fundamental são: no município Senador Pompeu 115.0']",5141
"['Número do Matrícula em distorção no ensino médio  em 2011 no município Senador Pompeu ', 'Número do Matrícula em distorção no ensino médio no município Senador Pompeu 115.0 ']",5142
"['Qual do nível do Matrícula em distorção no ensino fundamental em 2011 no município Senador Sá ', 'O nível do Matrícula em distorção no ensino fundamental no município Senador Sá é: 150.0 ']",5143
"['Quantidade no Matrícula em distorção no ensino médio na cidade Senador Sá em 2011 ', 'A quantidade do  Matrícula em distorção no ensino médio: na cidade Senador Sá 150.0 ']",5144
"['Qual do valor do Matrícula em distorção no ensino fundamental  em 2011 no município Sobral ', 'O valor do Matrícula em distorção no ensino fundamental: no município Sobral 2599.0 ']",5145
"['Qual do nível do Matrícula em distorção no ensino médio em 2011 na cidade Sobral ', 'O nível do Matrícula em distorção no ensino médio na cidade Sobral é: 2599.0 ']",5146
"['Número do Matrícula em distorção no ensino fundamental  em 2011 no município Solonópole ', 'Número do Matrícula em distorção no ensino fundamental no município Solonópole 119.0 ']",5147
"['Qual do nível do Matrícula em distorção no ensino médio em 2011 na unidade geográfica Solonópole ', 'O nível do Matrícula em distorção no ensino médio na unidade geográfica Solonópole é: 119.0 ']",5148
"['Número do Matrícula em distorção no ensino fundamental  em 2011 na cidade Tabuleiro do Norte ', 'Número do Matrícula em distorção no ensino fundamental na cidade Tabuleiro do Norte 202.0 ']",5149
"['Número do Matrícula em distorção no ensino médio  em 2011 na cidade Tabuleiro do Norte ', 'Número do Matrícula em distorção no ensino médio na cidade Tabuleiro do Norte 202.0 ']",5150
"['Qual o Matrícula em distorção no ensino fundamental na cidade Tamboril em 2011 ', 'O Matrícula em distorção no ensino fundamental na cidade Tamboril é 398.0 ']",5151
"['Qual do valor do Matrícula em distorção no ensino médio  em 2011 na cidade Tamboril ', 'O valor do Matrícula em distorção no ensino médio: na cidade Tamboril 398.0 ']",5152
"['Quais os números Matrícula em distorção no ensino fundamental no município Tarrafas em 2011 ', 'Os números do Matrícula em distorção no ensino fundamental são: no município Tarrafas 53.0']",5153
